"TimePeriod","GeoTypeDesc","GeoID","GeoRank","BoroID","Borough","Geography","Area","Number","Percent"
"2012-16","UHF 42","103","4","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","111,118","69.7"
"2012-16","UHF 42","104","4","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","154,616","75.3"
"2012-16","UHF 42","105","4","1","Bronx","Crotona -Tremont","Crotona -Tremont  Bronx","80,754","63.8"
"2012-16","UHF 42","106","4","1","Bronx","High Bridge - Morrisania","High Bridge - Morrisania  Bronx","83,145","65.0"
"2012-16","UHF 42","107","4","1","Bronx","Hunts Point - Mott Haven","Hunts Point - Mott Haven  Bronx","49,416","59.7"
"2012-16","UHF 42","201","4","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","81,540","85.4"
"2012-16","UHF 42","202","4","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","161,887","89.5"
"2012-16","UHF 42","203","4","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","183,287","81.1"
"2012-16","UHF 42","204","4","2","Brooklyn","East New York","East New York  Brooklyn","88,907","76.1"
"2012-16","UHF 42","205","4","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","46,858","54.0"
"2012-16","UHF 42","206","4","2","Brooklyn","Borough Park","Borough Park  Brooklyn","157,802","76.0"
"2012-16","UHF 42","207","4","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","174,238","84.6"
"2012-16","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","122,647","86.3"
"2012-16","UHF 42","209","4","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","119,891","80.2"
"2012-16","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","168,539","83.3"
"2012-16","UHF 42","211","4","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","97,053","69.1"
"2012-16","UHF 42","301","4","3","Manhattan","Washington Heights","Washington Heights  Manhattan","138,335","71.1"
"2012-16","UHF 42","302","4","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","97,154","81.4"
"2012-16","UHF 42","303","4","3","Manhattan","East Harlem","East Harlem  Manhattan","57,115","73.7"
"2012-16","UHF 42","304","4","3","Manhattan","Upper West Side","Upper West Side  Manhattan","160,508","93.8"
