"TimePeriod","GeoTypeDesc","GeoID","GeoRank","BoroID","Borough","Geography","Area","Number","Percent"
"2016-20","UHF 42","205","4","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","2,302","29.2"
"2016-20","UHF 42","206","4","2","Brooklyn","Borough Park","Borough Park  Brooklyn","11,575","34.3"
"2016-20","UHF 42","207","4","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","2,802","17.2"
"2016-20","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","1,635","13.9"
"2016-20","UHF 42","209","4","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","2,083","16.7"
"2016-20","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","3,596","18.7"
"2016-20","UHF 42","211","4","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","6,351","43.5"
"2016-20","UHF 42","301","4","3","Manhattan","Washington Heights","Washington Heights  Manhattan","3,723","29.7"
"2016-20","UHF 42","302","4","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","3,305","29.5"
"2016-20","UHF 42","303","4","3","Manhattan","East Harlem","East Harlem  Manhattan","2,474","41.2"
"2016-20","UHF 42","304","4","3","Manhattan","Upper West Side","Upper West Side  Manhattan","1,341","11.5"
"2016-20","UHF 42","305","4","3","Manhattan","Upper East Side","Upper East Side  Manhattan","207","1.8"
"2016-20","UHF 42","306","4","3","Manhattan","Chelsea - Clinton","Chelsea - Clinton  Manhattan","181","4.2"
"2016-20","UHF 42","307","4","3","Manhattan","Gramercy Park - Murray Hill","Gramercy Park - Murray Hill  Manhattan","62","1.2"
"2016-20","UHF 42","308","4","3","Manhattan","Greenwich Village - SoHo","Greenwich Village - SoHo  Manhattan","90","2.5"
"2016-20","UHF 42","309","4","3","Manhattan","Union Square - Lower East Side","Union Square - Lower East Side  Manhattan","1,263","22.2"
"2016-20","UHF 42","310","4","3","Manhattan","Lower Manhattan","Lower Manhattan  Manhattan","140","3.8"
"2016-20","UHF 42","401","4","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","1,179","10.5"
"2016-20","UHF 42","402","4","4","Queens","West Queens","West Queens  Queens","4,749","17.5"
"2016-20","UHF 42","403","4","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","1,985","13.5"
"2016-20","UHF 42","404","4","4","Queens","Bayside - Little Neck","Bayside - Little Neck  Queens","244","5.5"
"2016-20","UHF 42","405","4","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","1,570","10.4"
"2016-20","UHF 42","406","4","4","Queens","Fresh Meadows","Fresh Meadows  Queens","1,320","17.6"
"2016-20","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","2,411","14.9"
"2016-20","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","3,212","16.9"
"2016-20","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","1,498","8.9"
"2016-20","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","2,332","23.1"
"2016-20","UHF 42","501","4","5","Staten Island","Port Richmond","Port Richmond  Staten Island","936","21.6"
"2016-20","UHF 42","502","4","5","Staten Island","Stapleton - St. George","Stapleton - St. George  Staten Island","1,050","15.4"
"2016-20","UHF 42","503","4","5","Staten Island","Willowbrook","Willowbrook  Staten Island","496","9.9"
"2016-20","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","1,072","10.2"
"2015-19","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","1,115","18.9"
"2015-19","UHF 42","102","4","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","2,678","23.9"
"2015-19","UHF 42","103","4","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","8,658","39.0"
"2015-19","UHF 42","104","4","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","5,853","30.3"
"2015-19","UHF 42","105","4","1","Bronx","Crotona -Tremont","Crotona -Tremont  Bronx","9,005","51.0"
"2015-19","UHF 42","106","4","1","Bronx","High Bridge - Morrisania","High Bridge - Morrisania  Bronx","7,326","47.7"
"2015-19","UHF 42","107","4","1","Bronx","Hunts Point - Mott Haven","Hunts Point - Mott Haven  Bronx","5,266","49.0"
"2015-19","UHF 42","201","4","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","3,924","34.8"
"2015-19","UHF 42","202","4","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","2,402","11.4"
"2015-19","UHF 42","203","4","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","6,300","29.4"
"2015-19","UHF 42","204","4","2","Brooklyn","East New York","East New York  Brooklyn","5,236","35.8"
"2015-19","UHF 42","205","4","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","3,034","37.6"
"2015-19","UHF 42","206","4","2","Brooklyn","Borough Park","Borough Park  Brooklyn","11,798","35.3"
"2015-19","UHF 42","207","4","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","3,569","20.2"
"2015-19","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","1,858","14.9"
"2015-19","UHF 42","209","4","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","2,110","16.1"
"2015-19","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","4,187","20.8"
"2015-19","UHF 42","211","4","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","6,295","42.6"
"2015-19","UHF 42","301","4","3","Manhattan","Washington Heights","Washington Heights  Manhattan","3,956","29.7"
"2015-19","UHF 42","302","4","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","4,030","33.4"
"2015-19","UHF 42","303","4","3","Manhattan","East Harlem","East Harlem  Manhattan","2,843","48.6"
"2015-19","UHF 42","304","4","3","Manhattan","Upper West Side","Upper West Side  Manhattan","810","7.4"
"2015-19","UHF 42","305","4","3","Manhattan","Upper East Side","Upper East Side  Manhattan","177","1.5"
"2015-19","UHF 42","306","4","3","Manhattan","Chelsea - Clinton","Chelsea - Clinton  Manhattan","317","6.9"
"2015-19","UHF 42","307","4","3","Manhattan","Gramercy Park - Murray Hill","Gramercy Park - Murray Hill  Manhattan","160","3.1"
"2015-19","UHF 42","308","4","3","Manhattan","Greenwich Village - SoHo","Greenwich Village - SoHo  Manhattan","86","2.3"
"2015-19","UHF 42","309","4","3","Manhattan","Union Square - Lower East Side","Union Square - Lower East Side  Manhattan","1,342","23.7"
"2015-19","UHF 42","310","4","3","Manhattan","Lower Manhattan","Lower Manhattan  Manhattan","162","4.0"
"2015-19","UHF 42","401","4","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","1,470","13.2"
"2015-19","UHF 42","402","4","4","Queens","West Queens","West Queens  Queens","5,301","18.5"
"2015-19","UHF 42","403","4","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","2,040","14.2"
"2015-19","UHF 42","404","4","4","Queens","Bayside - Little Neck","Bayside - Little Neck  Queens","231","5.5"
"2015-19","UHF 42","405","4","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","1,995","12.1"
"2015-19","UHF 42","406","4","4","Queens","Fresh Meadows","Fresh Meadows  Queens","1,521","19.8"
"2015-19","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","2,639","16.8"
"2015-19","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","3,041","16.2"
"2015-19","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","1,280","7.8"
"2015-19","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","2,594","23.7"
"2015-19","UHF 42","501","4","5","Staten Island","Port Richmond","Port Richmond  Staten Island","1,282","28.1"
"2015-19","UHF 42","502","4","5","Staten Island","Stapleton - St. George","Stapleton - St. George  Staten Island","1,337","19.4"
"2015-19","UHF 42","503","4","5","Staten Island","Willowbrook","Willowbrook  Staten Island","552","10.8"
"2015-19","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","832","8.1"
